,id,has_null,wave,age,age_o,d_age,race_o,samerace,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,like,met,decision,decision_o,match,gender_female,gender_male,race_Asian/Pacific Islander/Asian-American,race_Black/African American,race_European/Caucasian-American,race_Latino/Hispanic American,race_Other,field_ACTING,field_AMERICAN STUDIES,field_ANTHROPOLOGY,field_APPLIED PHYSIOLOGY & NUTRITION,field_ARCHITECTURE,field_ART,field_BIOLOGY,field_BUSINESS/ECONOMICS/FINANCE,field_CHEMISTRY,field_CLASSICS,field_COMMUNICATIONS,field_COMPARATIVE LITERATURE,field_COMPUTER SCIENCE,field_CONSULTING,field_CURRICULUM AND TEACHING/GIFTEDNESS,field_EART,field_ECOLOGY,field_EDUCATION,field_ELECTRICAL ENGG.,field_ELECTRICAL ENGINEERING,field_ENGINEERING,field_ENVIRONMENTAL SCIENCE,field_EPIDEMIOLOGY,field_FILM,field_FINANACE,field_FINANCIAL ENGINEERING,field_FUNDRAISING MANAGEMENT,field_GENETICS,field_GENETICS & DEVELOPMENT,field_GS POSTBACC PREMED,field_GSAS,field_HISTORY,field_HUMAN RIGHTS,field_HUMAN RIGHTS: MIDDLE EAST,field_INDUSTRIAL ENGINEERING,field_INSTRUCTIONAL MEDIA AND TECHNOLOGY,field_INSTRUCTIONAL TECH & MEDIA,field_INTELLECTUAL PROPERTY LAW,field_INTERNATIONAL AFFAIRS,field_INTERNATIONAL DEVELOPMENT,field_INTERNATIONAL POLITICS,field_INTERNATIONAL RELATIONS,field_INTERNATIONAL SECURITY POLICY - INTERNATIONAL AFFAIRS,field_INTRERNATIONAL AFFAIRS,field_JOURNALISM,field_LANGUAGES,field_LAW,field_MA IN QUANTITATIVE METHODS,field_MARINE GEOPHYSICS,field_MARKETING,field_MASTER IN PUBLIC ADMINISTRATION,field_MASTERS IN PUBLIC ADMINISTRATION,field_MATHEMATICS,field_MECHANICAL ENGINEERING,field_MEDICAL INFORMATICS,field_MEDICINE,field_MFA  POETRY,field_MFA -FILM,field_MFA ACTING PROGRAM,field_MONEY,field_NEUROSCIENCE,field_NUTRITION,field_NUTRITION/GENETICS,field_NUTRITIRON,field_OPERATIONS RESEARCH,field_PHILOSOPHY,field_PHYSICS,field_POLITICAL SCIENCE,field_PSYCHOLOGY,field_PUBLIC ADMINISTRATION,field_PUBLIC HEALTH,field_PUBLIC POLICY,field_QMSS,field_RELIGION,field_SOCIOLOGY/SOCIAL STUDIES,field_SPEECH PATHOLOGY,field_TC [HEALTH ED],field_TESOL,field_THEATER,field_UNDERGRAD - GS,field_URBAN PLANNING,field_WORKING,field_WRITING
577,821,0,3,22,27,5,Black/African American,0,10,10,21,17,22,20,8,5,6,6,5,5,10,20,20,20,15,6,10,10,9,10,7,6,9,7,7,4,4,5,9,9,9,9,1,5,9,9,9,9,9,9,9,9,1,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
578,823,0,3,22,26,4,European/Caucasian-American,1,10,10,25,10,20,20,15,5,8,7,5,5,10,20,20,20,15,6,10,10,9,10,8,10,10,10,10,4,4,5,9,9,9,9,1,5,9,9,9,9,9,9,9,9,0,10,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
579,824,0,3,22,21,1,European/Caucasian-American,1,10,10,60,15,0,15,0,6,9,8,6,8,10,20,20,20,15,6,10,10,9,10,10,9,9,8,8,4,4,5,9,9,9,9,1,5,9,9,9,9,9,9,9,9,0,8,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
580,825,0,3,22,22,0,European/Caucasian-American,1,10,10,21,20,19,20,10,5,8,8,7,7,10,20,20,20,15,6,10,10,9,10,10,10,10,10,9,4,4,5,9,9,9,9,1,5,9,9,9,9,9,9,9,9,0,8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
581,826,0,3,22,22,0,European/Caucasian-American,1,10,10,30,10,20,30,0,6,8,6,6,6,10,20,20,20,15,6,10,10,9,10,10,10,10,10,10,4,4,5,9,9,9,9,1,5,9,9,9,9,9,9,9,9,-1,8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
582,827,0,3,22,25,3,European/Caucasian-American,1,10,10,30,0,30,30,10,7,6,6,8,6,10,20,20,20,15,6,10,10,9,10,8,9,10,10,9,4,4,5,9,9,9,9,1,5,9,9,9,9,9,9,9,9,0,9,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
583,828,0,3,22,24,2,Other,0,10,10,20,20,20,20,10,6,8,7,6,5,10,20,20,20,15,6,10,10,9,10,8,8,10,10,9,4,4,5,9,9,9,9,1,5,9,9,9,9,9,9,9,9,0,8,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
584,851,0,3,29,27,2,Black/African American,0,3,10,21,17,22,20,8,3,6,5,4,6,5,20,25,15,15,7,9,9,9,9,5,1,9,1,1,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,853,0,3,29,26,3,European/Caucasian-American,0,3,10,25,10,20,20,15,6,6,6,8,6,5,20,25,15,15,7,9,9,9,9,6,10,10,8,8,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,854,0,3,29,21,8,European/Caucasian-American,0,3,10,60,15,0,15,0,4,8,6,6,5,5,20,25,15,15,7,9,9,9,9,2,10,10,1,7,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,855,0,3,29,22,7,European/Caucasian-American,0,3,10,21,20,19,20,10,5,8,7,6,5,5,20,25,15,15,7,9,9,9,9,10,4,8,1,1,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,857,0,3,29,25,4,European/Caucasian-American,0,3,10,30,0,30,30,10,6,8,8,7,7,5,20,25,15,15,7,9,9,9,9,9,10,10,9,10,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,0,8,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,860,0,3,28,22,6,Other,0,1,5,20,15,20,20,5,0,6,5,4,3,15,15,20,15,15,7,10,7,10,7,6,8,7,8,7,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,861,0,3,28,27,1,Black/African American,0,1,5,21,17,22,20,8,4,6,6,5,5,15,15,20,15,15,7,10,7,10,7,7,7,8,7,8,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7,1,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,862,0,3,28,28,0,European/Caucasian-American,1,1,5,50,10,30,10,0,2,8,8,4,6,15,15,20,15,15,7,10,7,10,7,8,8,8,8,8,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7,0,8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,863,0,3,28,26,2,European/Caucasian-American,1,1,5,25,10,20,20,15,5,8,9,7,5,15,15,20,15,15,7,10,7,10,7,6,5,6,8,8,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,864,0,3,28,21,7,European/Caucasian-American,1,1,5,60,15,0,15,0,6,6,8,7,7,15,15,20,15,15,7,10,7,10,7,6,9,8,8,8,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7,0,6,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,865,0,3,28,22,6,European/Caucasian-American,1,1,5,21,20,19,20,10,5,8,7,5,6,15,15,20,15,15,7,10,7,10,7,7,7,8,8,8,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,866,0,3,28,22,6,European/Caucasian-American,1,1,5,30,10,20,30,0,3,7,7,3,6,15,15,20,15,15,7,10,7,10,7,6,5,7,8,9,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7,-1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,867,0,3,28,25,3,European/Caucasian-American,1,1,5,30,0,30,30,10,5,9,10,7,8,15,15,20,15,15,7,10,7,10,7,5,8,8,8,7,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7,1,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,868,0,3,28,24,4,Other,0,1,5,20,20,20,20,10,6,7,8,6,5,15,15,20,15,15,7,10,7,10,7,6,8,8,8,8,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7,0,7,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,869,0,3,26,29,3,Latino/Hispanic American,1,1,1,20,25,15,15,53,9,8,8,8,7,30,10,20,20,10,9,9,9,9,9,6,7,7,7,8,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2,0,6,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,870,0,3,26,22,4,Other,0,1,1,20,15,20,20,5,10,10,10,10,10,30,10,20,20,10,9,9,9,9,9,8,9,9,9,8,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2,0,8,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,871,0,3,26,27,1,Black/African American,0,1,1,21,17,22,20,8,8,7,6,5,5,30,10,20,20,10,9,9,9,9,9,6,7,7,5,6,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2,0,6,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,873,0,3,26,26,0,European/Caucasian-American,0,1,1,25,10,20,20,15,8,6,7,5,6,30,10,20,20,10,9,9,9,9,9,7,7,8,7,8,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,875,1,3,26,22,4,European/Caucasian-American,0,1,1,21,20,19,20,10,7,7,7,7,7,30,10,20,20,10,9,9,9,9,9,7,7,6,6,7,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2,0,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,876,0,3,26,22,4,European/Caucasian-American,0,1,1,30,10,20,30,0,7,7,7,6,5,30,10,20,20,10,9,9,9,9,9,7,8,8,7,9,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2,0,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,877,0,3,26,25,1,European/Caucasian-American,0,1,1,30,0,30,30,10,10,9,9,9,7,30,10,20,20,10,9,9,9,9,9,6,8,8,7,7,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2,0,7,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,878,0,3,26,24,2,Other,0,1,1,20,20,20,20,10,6,5,6,4,5,30,10,20,20,10,9,9,9,9,9,7,7,8,6,8,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2,0,6,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,879,1,3,24,29,5,Latino/Hispanic American,0,1,3,20,25,15,15,53,2,6,7,5,6,5,15,45,25,0,6,8,9,8,7,2,7,7,5,4,5,3,8,6,9,8,5,1,2,10,1,8,9,4,5,6,2,0,6,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,880,1,3,24,22,2,Other,0,1,3,20,15,20,20,5,5,5,5,5,5,5,15,45,25,0,6,8,9,8,7,7,7,7,5,5,5,3,8,6,9,8,5,1,2,10,1,8,9,4,5,6,2,0,7,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,881,1,3,24,27,3,Black/African American,0,1,3,21,17,22,20,8,4,7,7,6,5,5,15,45,25,0,6,8,9,8,7,7,7,8,5,5,5,3,8,6,9,8,5,1,2,10,1,8,9,4,5,6,2,0,6,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,883,1,3,24,26,2,European/Caucasian-American,0,1,3,25,10,20,20,15,5,7,9,7,5,5,15,45,25,0,6,8,9,8,7,6,6,9,8,8,5,3,8,6,9,8,5,1,2,10,1,8,9,4,5,6,2,1,8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,885,1,3,24,22,2,European/Caucasian-American,0,1,3,21,20,19,20,10,5,8,8,5,7,5,15,45,25,0,6,8,9,8,7,3,8,5,3,7,5,3,8,6,9,8,5,1,2,10,1,8,9,4,5,6,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,886,1,3,24,22,2,European/Caucasian-American,0,1,3,30,10,20,30,0,4,8,7,6,7,5,15,45,25,0,6,8,9,8,7,4,5,5,5,8,5,3,8,6,9,8,5,1,2,10,1,8,9,4,5,6,2,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,887,1,3,24,25,1,European/Caucasian-American,0,1,3,30,0,30,30,10,7,8,7,7,3,5,15,45,25,0,6,8,9,8,7,3,8,8,7,8,5,3,8,6,9,8,5,1,2,10,1,8,9,4,5,6,2,1,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,888,1,3,24,24,0,Other,0,1,3,20,20,20,20,10,5,6,6,7,6,5,15,45,25,0,6,8,9,8,7,3,7,4,2,3,5,3,8,6,9,8,5,1,2,10,1,8,9,4,5,6,2,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,889,0,3,27,29,2,Latino/Hispanic American,0,6,3,20,25,15,15,53,4,6,6,5,4,10,25,25,10,10,8,8,6,9,9,7,7,8,6,8,8,8,8,8,8,8,9,5,3,8,7,8,8,9,9,8,5,0,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
615,890,0,3,27,22,5,Other,0,6,3,20,15,20,20,5,6,6,8,6,7,10,25,25,10,10,8,8,6,9,9,7,7,7,6,5,8,8,8,8,8,8,9,5,3,8,7,8,8,9,9,8,5,0,6,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
616,891,0,3,27,27,0,Black/African American,0,6,3,21,17,22,20,8,3,4,6,3,7,10,25,25,10,10,8,8,6,9,9,4,5,7,4,5,8,8,8,8,8,8,9,5,3,8,7,8,8,9,9,8,5,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
